V1,V2,V3,V4,V5,V6,V7
4.00097,0.43734,0.85868,0,0,-0.01931,0.00233
4.47648,0.54005,0.79935,0,0,0.0182,0.05156
3.57735,0.37544,0.91671,0,0,0.01896,-0.00067
5.27764,0.59656,0.68117,0,0,-0.02778,-0.01282
3.87957,0.38856,0.87769,0,0,0.0045,-0.02792
5.21385,0.62358,0.69898,0,0,0.03155,0.03089
5.05624,0.55216,0.71793,0,0,0.01141,-0.01821
4.01331,0.43375,0.85507,0,0,-0.03464,-0.00395
4.79677,0.55933,0.74779,0,0,-0.03414,0.02225
2.44901,0.31529,1.01391,0,0,-0.01329,0.01505
5.12289,0.61762,0.7097,0,0,0.01829,0.03758
2.9425,0.31004,0.98152,0,0,-0.00788,0.00799
4.44867,0.48779,0.80286,0,0,0.01586,0.00291
4.56789,0.53789,0.78621,0,0,0.0145,0.03749
4.98345,0.54081,0.72867,0,0,0.01621,-0.01773
3.54685,0.37435,0.91567,0,0,-0.02037,-0.00313
5.34089,0.56864,0.67669,0,0,0.00246,-0.04535
5.13478,0.55188,0.70804,0,0,0.01815,-0.03014
3.5729,0.3951,0.91563,0,0,0.00538,0.01757
5.3752,0.64109,0.67872,0,0,0.05184,0.02886
3.9498,0.44092,0.86774,0,0,-0.00203,0.01506
4.92166,0.57515,0.73541,0,0,0.00264,0.02377
4.27445,0.44676,0.82461,0,0,0.00077,-0.01887
5.33328,0.73517,0.67917,0,0,0.01336,0.12322
4.15192,0.43267,0.83929,0,0,-0.01349,-0.01972
5.35326,0.5686,0.67357,0,0,-0.0074,-0.04948
4.83369,0.51293,0.74134,0,0,-0.0431,-0.03167
3.53444,0.3776,0.91905,0,0,-0.00378,0.00423
4.09643,0.43445,0.84725,0,0,-0.01014,-0.01071
2.89975,0.29127,0.98637,0,0,0.00656,-0.00496
4.45663,0.45722,0.79889,0,0,-0.00486,-0.03183
3.95695,0.42022,0.87097,0,0,0.02975,-0.00316
4.8053,0.53897,0.75357,0,0,0.01596,0.00756
5.05995,0.53995,0.7134,0,0,-0.01721,-0.03632
4.24606,0.4542,0.82684,0,0,-0.01132,-0.00945
4.13912,0.42533,0.841,0,0,-0.01346,-0.02584
5.12797,0.58965,0.70849,0,0,0.0146,0.00833
4.32071,0.43848,0.81812,0,0,-0.00025,-0.0333
5.33808,0.56324,0.6817,0,0,0.03638,-0.0454
5.18328,0.59849,0.6881,0,0,-0.07261,-0.00428
4.6633,0.50262,0.77417,0,0,0.02273,-0.0089
4.67567,0.50026,0.76968,0,0,0.00307,-0.01635
5.10644,0.61267,0.70745,0,0,-0.01439,0.02974
5.27252,0.64254,0.67941,0,0,-0.04556,0.03074
3.93269,0.41282,0.86856,0,0,-0.01287,-0.01213
4.56005,0.49598,0.78553,0,0,0.00154,-0.00495
4.65201,0.50719,0.7707,0,0,-0.01359,-0.00829
4.19087,0.42612,0.83321,0,0,-0.01982,-0.03079
5.31695,0.64001,0.67911,0,0,-0.00341,0.02802
5.30005,0.52273,0.68493,0,0,0.02214,-0.08329
4.03737,0.42473,0.85662,0,0,0.00166,-0.01227
4.95127,0.53352,0.73433,0,0,0.0247,-0.01916
4.61345,0.53671,0.7765,0,0,-0.01021,0.02696
5.18646,0.61748,0.7005,0,0,0.0144,0.02601
5.43422,0.68756,0.66313,0,0,-0.00644,0.05632
4.63565,0.53204,0.77419,0,0,-0.0048,0.02055
2.66225,0.28972,1.00349,0,0,0.00792,0.00194
4.74938,0.48861,0.76066,0,0,0.01109,-0.03598
4.42958,0.47617,0.80029,0,0,-0.02156,-0.01161
4.69148,0.50805,0.77009,0,0,0.02168,-0.00811
3.64292,0.40871,0.90515,0,0,-0.01257,0.02024
5.31804,0.71094,0.68668,0,0,0.05233,0.10697
4.66815,0.51298,0.77228,0,0,0.01349,-2e-04
5.44451,0.63947,0.65924,0,0,-0.02539,0.00203
4.13611,0.43837,0.84461,0,0,0.01009,-0.00903
4.76604,0.57739,0.75399,0,0,-0.02007,0.04609
5.31589,0.4724,0.68348,0,0,0.02759,-0.13526
3.90164,0.43495,0.8752,0,0,0.00682,0.01631
5.27235,0.6655,0.68998,0,0,0.02933,0.06513
4.76917,0.53295,0.75772,0,0,0.01031,0.00518
5.05968,0.55575,0.71249,0,0,-0.02412,-0.02143
4.27688,0.42938,0.82777,0,0,0.02632,-0.0334
3.76967,0.42148,0.8893,0,0,-0.01431,0.01609
5.36138,0.62491,0.67767,0,0,0.02999,0.01202
4.76841,0.53823,0.75733,0,0,0.00662,0.01017
2.31381,0.31695,1.01943,0,0,-0.01462,-0.00532
5.42414,0.59403,0.66868,0,0,0.02676,-0.03053
4.25295,0.45298,0.83043,0,0,0.0223,-0.00785
5.08398,0.58334,0.71343,0,0,0.00697,0.00709
4.69417,0.47401,0.77166,0,0,0.03521,-0.04006
5.13531,0.54919,0.6979,0,0,-0.054,-0.04458
5.01642,0.64258,0.71742,0,0,-0.03211,0.07159
3.0104,0.31416,0.97449,0,0,-0.0181,0.00447
4.89888,0.50721,0.73648,0,0,-0.01274,-0.04252
5.11071,0.54771,0.7063,0,0,-0.01837,-0.03697
4.52598,0.49595,0.78567,0,0,-0.03141,-0.00487
4.40294,0.4983,0.80951,0,0,0.01892,0.0186
5.42795,0.6196,0.66147,0,0,-0.02556,-0.01306
5.0693,0.5131,0.71717,0,0,0.01899,-0.0582
4.60511,0.50135,0.7774,0,0,-0.01212,-0.00758
4.99224,0.60795,0.73003,0,0,0.03445,0.05108
4.2897,0.45968,0.82051,0,0,-0.01431,-0.00935
5.07369,0.64148,0.71764,0,0,0.02678,0.07075
4.67904,0.50994,0.77182,0,0,0.02119,-0.0039
5.41788,0.61905,0.67167,0,0,0.04302,-0.0015
5.20801,0.59022,0.69495,0,0,-0.00073,-0.00615
3.89385,0.42742,0.8765,0,0,0.00909,0.01006
3.78829,0.42386,0.88946,0,0,0.00552,0.01865
4.97202,0.5544,0.72814,0,0,0.00112,-0.00478
2.41524,0.30157,1.01581,0,0,-0.00486,-0.00395
4.10142,0.43386,0.84773,0,0,-0.00155,-0.01065
3.79984,0.44409,0.88795,0,0,0.00538,0.03721
4.25325,0.46658,0.82673,0,0,-0.005,0.00283
5.33281,0.52687,0.67433,0,0,-0.02228,-0.09025
3.42459,0.34864,0.93175,0,0,-0.00221,-0.00977
5.32564,0.59018,0.68127,0,0,0.0209,-0.01906
4.59485,0.54134,0.77841,0,0,-0.01544,0.03392
3.20454,0.35085,0.95552,0,0,-0.00668,0.02021
4.94412,0.60893,0.72977,0,0,-0.0155,0.05174
3.42194,0.34848,0.93205,0,0,-0.00214,-0.00955
-3.60779,1.0097,1.05001,0,0,-0.00025,0.00061
3.27603,0.32884,0.94777,0,0,-0.005,-0.01118
4.22136,0.4785,0.83609,0,0,0.03225,0.02344
3.37353,0.37584,0.93554,0,0,-0.01898,0.02148
5.41777,0.48271,0.66441,0,0,-0.01279,-0.14746
3.53504,0.36477,0.91809,0,0,-0.01161,-0.00959
4.23017,0.49815,0.83196,0,0,0.01123,0.03824
2.9872,0.29241,0.97863,0,0,0.00375,-0.01205
3.57751,0.38724,0.91671,0,0,0.01916,0.01113
3.46507,0.34817,0.92789,0,0,0.00393,-0.01454
3.46905,0.38681,0.92454,0,0,-0.02087,0.01959
5.32093,0.63652,0.67118,0,0,-0.0577,0.01532
4.65519,0.47918,0.78088,0,0,0.06293,-0.02615
4.73298,0.5199,0.75873,0,0,-0.01873,-0.00694
4.88263,0.52265,0.73677,0,0,-0.02694,-0.02663
5.40638,0.60781,0.66393,0,0,-0.02811,-0.02279
4.81846,0.48203,0.75032,0,0,0.00612,-0.0533
5.22938,0.56841,0.68844,0,0,-0.02412,-0.03394
4.7654,0.5734,0.75495,0,0,-0.01364,0.04272
1.20881,-0.02248,1.05266,0,0.5986,-0.00676,0.01244
4.40773,0.47822,0.80574,0,0,-0.00401,-0.0039
3.35429,0.3734,0.93832,0,0,-0.01295,0.02305
5.35771,0.61916,0.66958,0,0,-0.03295,-0.00418
5.15193,0.63119,0.70345,0,0,0.00158,0.04348
3.51089,0.36794,0.92054,0,0,-0.01393,-0.0042
5.3887,0.66677,0.67051,0,0,0.00502,0.04468
5.18802,0.5434,0.70083,0,0,0.01834,-0.04768
5.4312,0.68345,0.6644,0,0,0.00056,0.05327
5.42984,0.65962,0.66044,0,0,-0.03123,0.02476
3.27058,0.30478,0.95107,0,0,0.01877,-0.03041
3.35905,0.36222,0.93862,0,0,-0.00555,0.01225
5.42893,0.7516,0.66648,0,0,0.01513,0.12354
1.03767,0.66217,1.04099,0,0,-0.00451,0.00321
4.8975,0.50832,0.73646,0,0,-0.01427,-0.04145
4.54032,0.56298,0.78624,0,0,-0.01284,0.06261
5.21363,0.6702,0.68855,0,0,-0.03917,0.06798
4.13155,0.42576,0.8435,0,0,-0.00208,-0.02311
4.26515,0.4291,0.8283,0,0,0.0185,-0.03325
4.65141,0.51149,0.77588,0,0,0.02304,0.00157
3.60467,0.37332,0.9106,0,0,-0.00576,-0.00949
2.71766,0.29826,0.99923,0,0,-0.00251,0.01051
3.11432,0.33118,0.96443,0,0,-0.01537,0.01073
4.39767,0.47212,0.80814,0,0,0.0036,-0.0089
4.18556,0.43909,0.83673,0,0,0.00126,-0.01551
4.32647,0.48752,0.81622,0,0,-0.00879,0.01437
4.82702,0.47783,0.75183,0,0,0.0252,-0.05534
4.39429,0.44597,0.80374,0,0,-0.03188,-0.03824
3.39836,0.34684,0.93016,0,0,-0.04263,-0.01348
4.6254,0.53914,0.77566,0,0,-0.00469,0.02917
3.7525,0.4016,0.89196,0,0,-0.01046,-0.00076
3.86693,0.43724,0.87902,0,0,0.00239,0.02189
3.22028,0.31324,0.95677,0,0,0.02071,-0.01566
4.92021,0.50332,0.73063,0,0,-0.03336,-0.0528
4.09926,0.44235,0.84955,0,0,0.00989,-3e-05
5.0682,0.55932,0.71102,0,0,-0.02673,-0.01948
4.19932,0.47132,0.8314,0,0,-0.02388,0.01106
4.48918,0.47201,0.79762,0,0,0.01886,-0.01874
1.17968,0.64894,1.04019,0,0,0.00978,-0.00457
5.12582,0.60092,0.70497,0,0,-0.01286,0.01424
5.22795,0.57434,0.69363,0,0,0.00995,-0.02284
5.34117,0.63563,0.68037,0,0,0.03001,0.02511
5.43989,0.67322,0.66969,0,0,0.05011,0.05004
2.58742,0.28397,1.00732,0,0,-0.00276,-0.00528
4.48274,0.50435,0.79326,0,0,-0.0194,0.01026
4.6411,0.56268,0.7727,0,0,-0.01035,0.04985
4.75066,0.53602,0.76054,0,0,0.01151,0.01128
2.60908,0.28193,1.00689,0,0,0.01174,-0.00774
2.73261,0.28911,0.99896,0,0,0.00867,0.00111
4.74444,0.50331,0.76528,0,0,0.03983,-0.01724
5.52833,0.6737,0.65574,0,0,0.02949,0.03217
5.31386,0.48588,0.67912,0,0,-0.00643,-0.12611
0.73228,0.67225,1.04262,0,0,-0.01427,0.00327
5.08596,0.6484,0.70363,0,0,-0.06299,0.06078
5.40522,0.53502,0.66298,0,0,-0.03663,-0.09634
4.39005,0.49684,0.80783,0,0,-0.00631,0.01558
3.12114,0.31875,0.96569,0,0,0.00333,-0.00036
5.06854,0.57487,0.71154,0,0,-0.02248,-0.00337
4.95194,0.49555,0.72641,0,0,-0.0316,-0.06532
3.71124,0.38993,0.89639,0,0,-0.01602,-0.00815
5.10335,0.57768,0.71376,0,0,0.02875,0.00174
3.58913,0.34889,0.91548,0,0,0.02036,-0.02883
0.07387,0.2097,1.05541,0,0.60919,-0.00172,0.00081
4.39273,0.45161,0.80725,0,0,-0.00797,-0.02972
4.95336,0.57006,0.72991,0,0,-0.00526,0.01305
3.57731,0.41756,0.91544,0,0,0.00815,0.03978
3.94028,0.42384,0.87003,0,0,0.00593,-0.00015
2.32608,0.3237,1.01976,0,0,0.00645,-0.00031
4.30908,0.48995,0.82058,0,0,0.00557,0.02096
5.15125,0.59035,0.70308,0,0,-0.00193,0.00244
5.06145,0.57921,0.71151,0,0,-0.02973,0.00095
4.78698,0.5742,0.7545,0,0,0.00473,0.04304
4.22421,0.45842,0.83117,0,0,-0.00076,-0.00196
4.19117,0.45069,0.84028,0,0,0.03324,-0.00097
1.46823,0.64073,1.03813,0,0,0.00999,0.00114
4.38174,0.48771,0.8099,0,0,0.00038,0.00856
3.65624,0.37316,0.9075,0,0,0.02034,-0.01315
4.40932,0.44183,0.80484,0,0,-0.00856,-0.04154
5.22028,0.63969,0.69523,0,0,0.01336,0.04352
3.58408,0.38397,0.91176,0,0,-0.0165,0.0026
4.08447,0.44743,0.85184,0,0,0.01235,0.00647
3.98155,0.43358,0.86384,0,0,-1e-04,0.00422
4.37127,0.51534,0.81232,0,0,0.00762,0.03844
4.40798,0.49508,0.80801,0,0,0.01295,0.01395
5.36716,0.61615,0.66844,0,0,-0.03208,-0.00875
3.62676,0.39133,0.90777,0,0,-0.00684,0.00521
3.24334,0.31702,0.95192,0,0,-0.00069,-0.01728
5.43709,0.67304,0.65882,0,0,-0.0363,0.03519
4.56095,0.49001,0.78633,0,0,0.00845,-0.01029
3.39646,0.37464,0.93482,0,0,-0.00239,0.01922
2.1254,0.37651,1.02539,0,0,-0.0104,0.00054
4.92366,0.59467,0.72887,0,0,-0.04216,0.03638
5.26201,0.63658,0.68934,0,0,0.01466,0.0354
3.83962,0.40406,0.88201,0,0,-0.00169,-0.00831
3.9858,0.4157,0.86196,0,0,-0.00998,-0.01587
3.92807,0.43638,0.87133,0,0,0.0036,0.01334
3.71069,0.38461,0.8958,0,0,-0.02134,-0.01417
3.45355,0.34074,0.9308,0,0,0.01829,-0.01884
5.36307,0.61602,0.67693,0,0,0.02631,0.00236
4.97707,0.59244,0.72351,0,0,-0.02743,0.02813
4.01764,0.4439,0.86058,0,0,0.01155,0.01051
4.06953,0.44866,0.85254,0,0,0.00266,0.00851
3.34129,0.35135,0.94164,0,0,0.00362,0.00515
4.64567,0.52679,0.77231,0,0,-0.00875,0.01364
2.65697,0.28424,1.00365,0,0,0.00521,-0.00338
5.19312,0.68801,0.70231,0,0,0.0342,0.09923
5.42244,0.62804,0.66484,0,0,-0.00452,-0.00174
4.79867,0.49962,0.75383,0,0,0.01133,-0.03173
3.96554,0.4596,0.86239,0,0,-0.02705,0.0286
3.44421,0.37182,0.93231,0,0,0.02244,0.0141
4.42147,0.4558,0.80484,0,0,0.00356,-0.02756
4.49455,0.47999,0.79579,0,0,0.01047,-0.01177
4.25094,0.47706,0.83005,0,0,0.01745,0.01596
4.5998,0.50373,0.77764,0,0,-0.01579,-0.00484
3.83336,0.39881,0.87953,0,0,-0.02734,-0.01596
4.12352,0.46523,0.84733,0,0,0.01749,0.02018
5.22657,0.58144,0.69811,0,0,0.03864,-0.0121
3.78432,0.40103,0.88522,0,0,-0.03191,-0.00805
4.7592,0.54792,0.75851,0,0,0.00601,0.02087
4.17265,0.47718,0.83982,0,0,0.01121,0.02517
3.5215,0.36241,0.91883,0,0,-0.01875,-0.01116
4.15107,0.44289,0.84106,0,0,-0.00102,-0.00824
3.17978,0.30705,0.95942,0,0,0.00373,-0.01841
4.627,0.49325,0.77427,0,0,-0.01289,-0.01815
4.54888,0.53092,0.78619,0,0,-0.00462,0.03051
5.16641,0.5946,0.70005,0,0,-0.00892,0.00266
0.90448,0.00188,1.05177,0,0.61186,-0.00671,0.00483
5.50658,0.59701,0.65728,0,0,0.02015,-0.04219
4.042,0.43551,0.8544,0,0,-0.0109,-0.00297
4.85074,0.52749,0.74244,0,0,-0.01842,-0.0155
3.39032,0.33543,0.93443,0,0,-0.01188,-0.02055
3.79642,0.42354,0.88781,0,0,0.00084,0.01657
1.48353,0.65489,1.03777,0,0,-0.02061,0.01806
2.49632,0.28885,1.01207,0,0,-0.00428,-0.00771
5.38174,0.55634,0.66683,0,0,-0.02942,-0.07113
2.99533,0.28564,0.97796,0,0,0.00466,-0.01972
3.88093,0.4252,0.87865,0,0,0.01354,0.00944
0.33974,0.09023,1.05543,0,0.59451,-0.00887,0.01432
5.13436,0.59441,0.69701,0,0,-0.06086,-0.00033
2.98194,0.29686,0.97825,0,0,-0.00565,-0.00811
4.91275,0.56673,0.73037,0,0,-0.04262,0.01029
5.2044,0.56061,0.69611,0,0,0.00324,-0.03491
5.03593,0.53489,0.72033,0,0,0.00893,-0.03352
4.39461,0.46142,0.80912,0,0,0.00793,-0.01882
2.37461,0.33571,1.01734,0,0,-0.00879,0.0242
3.93422,0.41077,0.87073,0,0,0.00522,-0.01276
5.05828,0.54608,0.71688,0,0,0.00581,-0.0256
3.47302,0.35906,0.92648,0,0,-6e-04,-0.00532
3.661,0.38542,0.90386,0,0,-0.00494,-0.00467
4.1098,0.43881,0.84064,0,0,-0.04547,-0.0126
2.13822,0.37972,1.02517,0,0,-0.00623,0.00701
3.82264,0.42458,0.88072,0,0,-0.02896,0.01118
3.3915,0.3562,0.93779,0,0,0.01937,0.0051
4.95643,0.52034,0.73189,0,0,0.0119,-0.03438
3.83911,0.42736,0.87916,0,0,-0.02438,0.01217
4.0527,0.41962,0.85818,0,0,0.02872,-0.01582
3.82674,0.40006,0.88616,0,0,0.01777,-0.00804
3.62554,0.37376,0.91043,0,0,0.01366,-0.00925
3.19601,0.29723,0.95778,0,0,0.00525,-0.03021
3.92745,0.42116,0.87189,0,0,0.00728,-0.00122
4.31419,0.45142,0.82015,0,0,0.00743,-0.01788
4.30454,0.49632,0.81975,0,0,-0.00496,0.0265
3.70551,0.39327,0.90109,0,0,0.01628,0.00084
4.35929,0.50183,0.81029,0,0,-0.01939,0.02323
4.56745,0.52449,0.78118,0,0,-0.02273,0.01944
4.71377,0.59766,0.76826,0,0,0.03079,0.08006
4.36198,0.47196,0.81243,0,0,-0.00084,-0.00486
3.4752,0.35872,0.92631,0,0,0.00011,-0.00593
3.30602,0.32688,0.94528,0,0,0.00132,-0.01451
5.04865,0.59558,0.7157,0,0,-0.01218,0.02216
4.70236,0.55018,0.76568,0,0,0.00083,0.02983
4.01474,0.41617,0.86007,0,0,0.00484,-0.01766
4.78133,0.58328,0.75215,0,0,-0.01825,0.05057
4.77489,0.53623,0.75307,0,0,-0.01826,0.0047
5.48287,0.61343,0.662,0,0,0.03347,-0.01872
4.45221,0.48269,0.80038,0,0,0.00172,-0.00503
3.86905,0.39571,0.87956,0,0,0.0086,-0.01902
5.37484,0.6644,0.67015,0,0,-0.01153,0.04184
4.83602,0.49355,0.74864,0,0,0.0114,-0.04313
3.71555,0.40338,0.89667,0,0,-0.00946,0.00564
0.25524,0.67104,1.04472,0,0,0.00055,-0.01581
5.43829,0.6761,0.66265,0,0,-0.0061,0.04448
4.99142,0.56728,0.72701,0,0,0.0123,0.00698
3.31207,0.30025,0.94735,0,0,0.027,-0.04003
5.39794,0.72612,0.66848,0,0,-0.001,0.10127
5.26343,0.53051,0.68523,0,0,-0.01238,-0.0751
4.85578,0.5629,0.74879,0,0,0.03231,0.02628
3.69529,0.40353,0.89904,0,0,-0.0105,0.00861
3.40648,0.35692,0.93086,0,0,-0.0283,-0.00261
5.39788,0.69912,0.66964,0,0,0.00768,0.07587
4.69611,0.53829,0.76788,0,0,0.01023,0.02053
4.17325,0.45795,0.83812,0,0,-0.00083,0.00465
4.9405,0.55013,0.72944,0,0,-0.02138,-0.00746
3.51994,0.38656,0.9212,0,0,0.00072,0.01529
2.26923,0.33086,1.02191,0,0,0.01236,-0.00794
4.58849,0.49056,0.78066,0,0,-0.00528,-0.01498
2.53721,0.31255,1.01021,0,0,-0.00024,0.02014
4.85926,0.52645,0.74588,0,0,0.01503,-0.01347
4.55819,0.56181,0.787,0,0,0.01076,0.06207
2.95953,0.33071,0.97772,0,0,-0.03379,0.02503
4.69616,0.5341,0.77079,0,0,0.03121,0.01876
3.76851,0.40526,0.89201,0,0,0.00594,0.00295
4.09746,0.44923,0.84581,0,0,-0.02001,0.00316
3.65278,0.371,0.90668,0,0,0.00988,-0.01591
4.81392,0.53227,0.7554,0,0,0.03798,0.00219
5.3511,0.62159,0.67541,0,0,0.00381,0.00584
1.46871,0.65694,1.03814,0,0,0.01247,0.01706
3.46819,0.38153,0.92481,0,0,-0.01945,0.0147
4.82697,0.53961,0.74489,0,0,-0.02406,-0.0018
3.75132,0.41412,0.89001,0,0,-0.02725,0.00955
4.11839,0.4664,0.84568,0,0,-1e-05,0.02019
5.18443,0.62216,0.69182,0,0,-0.04641,0.02379
4.44759,0.517,0.80028,0,0,-0.00365,0.02921
5.01371,0.56424,0.72217,0,0,-0.00019,-0.00144
3.75858,0.39116,0.89267,0,0,0.00136,-0.0104
5.26839,0.61349,0.68894,0,0,0.01829,0.01179
2.87533,0.30414,0.98721,0,0,-0.00724,0.00799
5.34219,0.70102,0.67087,0,0,-0.03879,0.07941
3.46131,0.34847,0.92475,0,0,-0.02687,-0.01846
3.67727,0.41229,0.90166,0,0,-0.00742,0.02054
5.13772,0.56526,0.70323,0,0,-0.01435,-0.02258
4.81779,0.54284,0.74562,0,0,-0.02823,0.00252
4.25001,0.40798,0.82899,0,0,0.00853,-0.05389
3.75982,0.39645,0.89134,0,0,-0.00816,-0.00661
5.3498,0.58095,0.67561,0,0,0.00391,-0.03452
4.63262,0.5416,0.7774,0,0,0.01542,0.03268
4.65069,0.51767,0.77452,0,0,0.01254,0.00658
5.37335,0.59235,0.68236,0,0,0.07668,-0.0159
4.90806,0.5222,0.73597,0,0,-0.00708,-0.02832
5.14348,0.57292,0.7008,0,0,-0.02639,-0.01819
2.53092,0.28506,1.01085,0,0,0.00552,-0.00819
4.28373,0.50746,0.82398,0,0,0.00563,0.0411
3.96312,0.41272,0.8682,0,0,0.01483,-0.01263
4.00916,0.42334,0.86137,0,0,0.00902,-0.00902
4.89459,0.55315,0.73234,0,0,-0.04654,-0.00129
4.66882,0.48721,0.77347,0,0,0.02314,-0.02502
5.08705,0.60107,0.7164,0,0,0.03116,0.02875
2.92773,0.30179,0.98265,0,0,-0.00951,0.001
4.01969,0.44414,0.8568,0,0,-0.01467,0.00721
3.45156,0.3785,0.93106,0,0,0.01864,0.01924
4.5363,0.54138,0.78466,0,0,-0.02876,0.03979
4.31242,0.4564,0.81675,0,0,-0.01887,-0.01637
3.62186,0.41032,0.90828,0,0,-0.00746,0.02465
2.86527,0.32114,0.98916,0,0,0.00647,0.02742
4.80002,0.50014,0.75084,0,0,-0.00871,-0.03445
5.44663,0.65886,0.6576,0,0,-0.03703,0.01995
2.95723,0.2995,0.97899,0,0,-0.02216,-0.00461
4.97938,0.60177,0.72692,0,0,-0.00046,0.04138
2.29929,0.35668,1.02074,0,0,0.00773,0.02667
3.79392,0.40304,0.88818,0,0,0.00135,-0.00365
5.00639,0.62153,0.72515,0,0,0.01364,0.05915
3.39197,0.32644,0.93714,0,0,0.01379,-0.0256
3.88214,0.43524,0.87787,0,0,0.00848,0.01888
3.83392,0.42674,0.88051,0,0,-0.01926,0.01311
3.07658,0.33335,0.97016,0,0,0.00319,0.0191
-0.00061,0.21005,1.05564,0,0.60325,-0.01654,0.00476
1.65988,0.62506,1.03646,0,0,0.00588,-0.00111
4.90401,0.51474,0.73981,0,0,0.01666,-0.03179
4.26859,0.48119,0.82585,0,0,0.00371,0.01683
4.04813,0.4376,0.85703,0,0,0.01555,0.00094
2.96737,0.2875,0.98142,0,0,0.01574,-0.01465
4.82337,0.53552,0.75033,0,0,0.01104,0.00019
3.95832,0.43289,0.86706,0,0,0.00127,0.00625
2.91488,0.32989,0.98399,0,0,-0.00693,0.03143
4.82139,0.56181,0.74578,0,0,-0.02349,0.02174
4.71193,0.51484,0.76724,0,0,0.02135,-0.0035
4.35214,0.4443,0.81664,0,0,0.01999,-0.02855
4.76206,0.54017,0.75527,0,0,-0.01474,0.00992
5.4664,0.65008,0.65884,0,0,-0.00679,0.01225
3.32016,0.3261,0.94395,0,0,0.00334,-0.01636
4.9747,0.55149,0.72445,0,0,-0.02314,-0.01181
2.79683,0.31329,0.99428,0,0,0.00574,0.02316
5.27635,0.64435,0.68429,0,0,-0.00604,0.03746
5.04613,0.59746,0.71573,0,0,-0.0145,0.02408
4.84186,0.53318,0.75111,0,0,0.03503,-0.00101
3.20879,0.31496,0.95571,0,0,-0.00065,-0.01542
4.76235,0.60194,0.75436,0,0,-0.02095,0.07075
3.4132,0.36151,0.93122,0,0,-0.01833,0.00244
1.20783,-0.03051,1.0536,0,0.58857,-0.00739,0.00641
2.49569,0.27791,1.01254,0,0,0.005,-0.01954
3.86804,0.43509,0.87768,0,0,-0.00719,0.01859
4.33384,0.44853,0.81371,0,0,-0.01966,-0.02706
5.41336,0.58096,0.66222,0,0,-0.03438,-0.05102
4.61159,0.49186,0.77682,0,0,-0.00968,-0.01782
5.10225,0.56912,0.711,0,0,0.00714,-0.00971
5.19439,0.50927,0.69866,0,0,0.01005,-0.08365
3.22372,0.31762,0.95319,0,0,-0.00843,-0.01569
4.62633,0.47919,0.78133,0,0,0.0372,-0.02571
3.60509,0.36857,0.91223,0,0,0.00853,-0.01222
3.13589,0.3128,0.96278,0,0,-0.00952,-0.00909
4.30732,0.45324,0.82191,0,0,0.01381,-0.01479
2.38573,0.28916,1.01716,0,0,-0.00217,-0.02178
3.15754,0.33084,0.96298,0,0,0.01399,0.00913
3.26914,0.35767,0.95046,0,0,0.01193,0.02164
5.23974,0.57581,0.69575,0,0,0.03622,-0.01997
-1.78181,0.80091,1.04906,0,0,-0.00088,-0.00317
4.57644,0.53494,0.78261,0,0,-0.00312,0.03079
5.0212,0.47117,0.72662,0,0,0.03916,-0.08951
4.397,0.48236,0.80455,0,0,-0.02311,-0.00123
3.85935,0.41015,0.87609,0,0,-0.02866,-0.00752
4.30918,0.472,0.82005,0,0,0.00171,0.00263
4.78607,0.51978,0.75285,0,0,-0.00866,-0.01197
4.89072,0.50281,0.73865,0,0,-0.00487,-0.04493
4.5738,0.50008,0.78372,0,0,0.00221,-0.00279
3.92476,0.41294,0.87291,0,0,0.01235,-0.00824
1.07055,0.64141,1.04083,0,0,0.00185,-0.01645
3.9495,0.40481,0.86574,0,0,-0.01766,-0.02322
4.01265,0.40643,0.85816,0,0,-0.01148,-0.02903
2.91711,0.28776,0.98473,0,0,0.004,-0.01065
4.11056,0.47774,0.84745,0,0,0.00547,0.03285
3.35134,0.3513,0.93899,0,0,-0.01003,0.0018
4.59438,0.51111,0.78017,0,0,-0.00274,0.0051
3.09961,0.30647,0.96628,0,0,-0.01256,-0.01209
5.32737,0.59001,0.67658,0,0,-0.01179,-0.02412
4.85897,0.54718,0.73973,0,0,-0.02894,0.00056
0.56574,0.67825,1.04348,0,0,-0.00082,0.00288
4.76266,0.53677,0.75817,0,0,0.00705,0.00939
5.28167,0.56948,0.68398,0,0,-0.00291,-0.03784
2.84819,0.2917,0.98885,0,0,-0.01455,-0.00218
4.67668,0.48869,0.76692,0,0,-0.01609,-0.03011
4.32208,0.46735,0.82216,0,0,0.0305,-0.00051
4.185,0.44992,0.83457,0,0,-0.0155,-0.00599
3.93346,0.43902,0.87007,0,0,-0.00063,0.01505
4.2466,0.47507,0.82702,0,0,-0.00949,0.01158
5.51776,0.68606,0.65834,0,0,0.04032,0.04779
5.2814,0.65169,0.67899,0,0,-0.03985,0.03962
3.65895,0.38317,0.9024,0,0,-0.01939,-0.00801
4.25653,0.47361,0.83344,0,0,0.04754,0.0169
5.26574,0.5714,0.68296,0,0,-0.02646,-0.03653
3.00312,0.29834,0.97742,0,0,0.00646,-0.00776
4.7443,0.50149,0.76187,0,0,0.01484,-0.02193
3.12685,0.33961,0.9658,0,0,0.01012,0.02062
2.22365,0.34449,1.0229,0,0,-0.00142,-0.00226
4.50778,0.51534,0.79146,0,0,-0.0076,0.01958
4.6967,0.53871,0.77025,0,0,0.02803,0.02274
5.40912,0.79309,0.66442,0,0,-0.02134,0.16293
